image_id,category,license,dataset_name,image_path,description,source_url,data_kind,is_external_reference
HF-JEWELRY-3633,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_184.jpg,A pair of elegant gold earrings featuring diamond-studded sunbursts and interconnected circular accents.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3634,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_185.jpg,"A pair of elegant gold drop earrings adorned with sparkling diamond clusters, set against a clean white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3635,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_186.jpg,A pair of elegant earrings featuring ruby flower accents and diamond-encrusted gold ribbons.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3636,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_187.jpg,"A pair of elegant gold earrings featuring pink sapphires, rubies, and diamonds in a floral design, hanging from crescent-shaped settings.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3637,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_188.jpg,A pair of rose gold paisley-shaped earrings with diamond accents.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3638,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_189.jpg,Pair of gold earrings with circular design featuring paisley-shaped cutouts encrusted with diamonds.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3639,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_19.jpg,"A pair of elegant gold drop earrings featuring large, lustrous white pearls accented with small, sparkling diamonds.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3640,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_190.jpg,A pair of gold earrings with a circular design featuring swirling lines inlaid with small diamonds.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3641,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_191.jpg,"A pair of elegant gold drop earrings, each featuring a lustrous white pearl and a small diamond accent.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3642,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_192.jpg,"A pair of elegant pearl and diamond earrings with a floral, knot-like design in white gold.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3643,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_193.jpg,Elegant pair of white pearl drop earrings with diamond accents on silver hoops.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3644,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_194.jpg,Pair of elegant pearl and diamond flower drop earrings in gold setting.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3645,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_195.jpg,"Pair of elegant gold hoop earrings with dangling pearls, accented by diamonds and brown gemstones.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3646,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_196.jpg,"A pair of elegant rose gold drop earrings featuring large grey pearls, intricate diamond-encrusted swirls, and small diamond accents.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3647,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_197.jpg,"A pair of elegant gold earrings featuring three interconnected rings with a small diamond accent above a large, lustrous pearl drop.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3648,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_198.jpg,"A pair of elegant gold drop earrings featuring a single pearl each, accented with small diamonds near the top.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3649,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_199.jpg,Pair of elegant gold diamond earrings with floral designs and dangling pear-shaped accents.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3650,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_2.jpg,Pair of gold drop earrings with sapphire and diamond accents.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3651,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_20.jpg,"A pair of elegant, heart-shaped aquamarine drop earrings with small diamond accents, set in white metal.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3652,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_200.jpg,Elegant pair of gold drop earrings adorned with sparkling white diamonds.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3653,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_201.jpg,A pair of gold drop earrings featuring a diamond-encrusted quatrefoil design.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3654,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_202.jpg,"A pair of gold drop earrings shaped like a clover, each leaf accented with small clear diamonds.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3655,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_203.jpg,"A pair of elegant gold drop earrings adorned with sparkling diamonds, arranged in a paisley-inspired design with small floral accents at the top.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3656,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_204.jpg,A pair of elegant gold earrings adorned with diamonds and pearlescent drops.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3657,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_205.jpg,"A pair of elegant gold earrings adorned with sparkling diamonds, designed in a teardrop shape with floral accents.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3658,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_206.jpg,A pair of gold earrings with a diamond-encrusted four-leaf clover design.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3659,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_207.jpg,"Pair of elegant gold drop earrings adorned with sparkling diamonds, featuring intricate floral designs.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3660,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_208.jpg,A pair of elegant gold earrings with diamond flower accents and teardrop-shaped pendants.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3661,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_209.jpg,A pair of elegant gold earrings with diamond floral accents and pear-shaped diamond drops.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3662,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_21.jpg,A pair of elegant gold earrings featuring square amethyst gemstones and dangling pearls.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3663,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_210.jpg,"A pair of elegant diamond drop earrings with yellow gold settings, featuring a heart and floral design.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3664,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_211.jpg,A pair of elegant gold and diamond drop earrings with leaf-shaped designs.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3665,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_212.jpg,"A pair of elegant gold earrings featuring pear-shaped ruby gemstones surrounded by smaller diamonds, set in a floral-inspired design.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3666,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_213.jpg,Elegant gold and diamond drop earrings featuring pearl accents and floral-inspired designs.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3667,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_214.jpg,A pair of elegant sterling silver drop earrings featuring creamy pear-shaped pearls and sparkling diamond accents.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3668,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_215.jpg,"A pair of elegant gold and white gold earrings with a filigree design and diamond accents, shaped like an infinity symbol within a circular frame.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3669,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_216.jpg,A pair of elegant gold hoop earrings with intricate woven designs and small diamond accents.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3670,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_217.jpg,A pair of elegant gold and white gold earrings featuring intertwined circular designs and small diamonds.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3671,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_218.jpg,"A pair of gold teardrop earrings featuring a detailed Lakshmi deity within a filigree design, set against a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3672,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_219.jpg,"A pair of elegant, dangling earrings featuring oval ruby gemstones surrounded by sparkling white diamonds in a silver setting.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3673,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_22.jpg,"A pair of gold heart-shaped earrings with small, dark red gemstones.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3674,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_220.jpg,A pair of elegant gold earrings featuring a swirling diamond design and a dangling pear-shaped ruby.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3675,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_221.jpg,"A pair of elegant rose gold and white gold teardrop earrings with diamond accents, set against a clean white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3676,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_222.jpg,A pair of elegant gold and diamond earrings with a double lotus flower design.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3677,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_223.jpg,A pair of elegant silver earrings featuring emerald green rectangular gemstones and dangling pearls accented with cubic zirconia.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3678,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_224.jpg,A pair of elegant pear-shaped ruby drop earrings set in white gold with diamond accents.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3679,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_225.jpg,A pair of elegant diamond drop earrings with small round pave settings hanging from delicate chains.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3680,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_226.jpg,"A pair of elegant gold teardrop earrings adorned with sparkling diamonds, hanging from delicate loops.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3681,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_227.jpg,"A pair of elegant sterling silver earrings with a square design featuring two intertwined loops of swirling metal and small, clear diamonds.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-3682,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/earring_228.jpg,A pair of elegant teardrop-shaped gold earrings with two rows of small diamonds.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
