external_id,name,category,material,plating,color,size,style,gender,stone,moq,reference_price,currency,image_url,source_url,source_name,data_kind,is_external_reference
JW-D97DF86C-04,"Stainless Steel Hoop Earrings, Faceted 18K Gold-Plated Huggie - Silver 8 mm (inner diameter)",ring,stainless steel,gold-plated,,,,unisex,,1,1.74,USD,https://jewena.com/static/products/67/JW-D97DF86C/v3_19cd14e8.webp,https://jewena.com/products/faceted-18k-gold-plated-huggie-hoop-earrings?variant=JW-D97DF86C-04,Jewena,external_reference,true
JW-D97DF86C-05,"Stainless Steel Hoop Earrings, Faceted 18K Gold-Plated Huggie - Silver 10 mm (inner diameter)",ring,stainless steel,gold-plated,,,,unisex,,1,1.74,USD,https://jewena.com/static/products/67/JW-D97DF86C/v4_6dc97e19.webp,https://jewena.com/products/faceted-18k-gold-plated-huggie-hoop-earrings?variant=JW-D97DF86C-05,Jewena,external_reference,true
JW-D97DF86C-06,"Stainless Steel Hoop Earrings, Faceted 18K Gold-Plated Huggie - Silver 12 mm (inner diameter)",ring,stainless steel,gold-plated,,,,unisex,,1,1.74,USD,https://jewena.com/static/products/67/JW-D97DF86C/v5_701f419e.webp,https://jewena.com/products/faceted-18k-gold-plated-huggie-hoop-earrings?variant=JW-D97DF86C-06,Jewena,external_reference,true
JW-7C03B3E2-01,"Stainless Steel Hoop Earrings, Sculptural Oval Dome 14-17mm - Silver 14 mm (outer diameter)",ring,stainless steel,,,,,unisex,,1,3.39,USD,https://jewena.com/static/products/fd/JW-7C03B3E2/v0_79e63361.webp,https://jewena.com/products/sculptural-oval-dome-hinged-hoop-earrings?variant=JW-7C03B3E2-01,Jewena,external_reference,true
JW-7C03B3E2-02,"Stainless Steel Hoop Earrings, Sculptural Oval Dome 14-17mm - Silver 16 mm (outer diameter)",ring,stainless steel,,,,,unisex,,1,3.39,USD,https://jewena.com/static/products/fd/JW-7C03B3E2/v1_3ac1af4f.webp,https://jewena.com/products/sculptural-oval-dome-hinged-hoop-earrings?variant=JW-7C03B3E2-02,Jewena,external_reference,true
JW-7C03B3E2-03,"Stainless Steel Hoop Earrings, Sculptural Oval Dome 14-17mm - Silver 17 mm (outer diameter)",ring,stainless steel,,,,,unisex,,1,3.39,USD,https://jewena.com/static/products/fd/JW-7C03B3E2/v2_6150557c.webp,https://jewena.com/products/sculptural-oval-dome-hinged-hoop-earrings?variant=JW-7C03B3E2-03,Jewena,external_reference,true
JW-7C03B3E2-04,"Stainless Steel Hoop Earrings, Sculptural Oval Dome 14-17mm - Gold 14 mm (outer diameter)",ring,stainless steel,,,,,unisex,,1,3.54,USD,https://jewena.com/static/products/fd/JW-7C03B3E2/v3_79e63361.webp,https://jewena.com/products/sculptural-oval-dome-hinged-hoop-earrings?variant=JW-7C03B3E2-04,Jewena,external_reference,true
JW-7C03B3E2-05,"Stainless Steel Hoop Earrings, Sculptural Oval Dome 14-17mm - Gold 16 mm (outer diameter)",ring,stainless steel,,,,,unisex,,1,3.54,USD,https://jewena.com/static/products/fd/JW-7C03B3E2/v4_7049e285.webp,https://jewena.com/products/sculptural-oval-dome-hinged-hoop-earrings?variant=JW-7C03B3E2-05,Jewena,external_reference,true
JW-7C03B3E2-06,"Stainless Steel Hoop Earrings, Sculptural Oval Dome 14-17mm - Gold 17 mm (outer diameter)",ring,stainless steel,,,,,unisex,,1,3.54,USD,https://jewena.com/static/products/fd/JW-7C03B3E2/v5_b337a9f3.webp,https://jewena.com/products/sculptural-oval-dome-hinged-hoop-earrings?variant=JW-7C03B3E2-06,Jewena,external_reference,true
JW-7C03B3E2-07,"Stainless Steel Hoop Earrings, Sculptural Oval Dome 14-17mm - Two-Tone 14 mm (outer diameter)",ring,stainless steel,,,,,unisex,,1,3.77,USD,https://jewena.com/static/products/fd/JW-7C03B3E2/v6_6004cb06.webp,https://jewena.com/products/sculptural-oval-dome-hinged-hoop-earrings?variant=JW-7C03B3E2-07,Jewena,external_reference,true
JW-7C03B3E2-08,"Stainless Steel Hoop Earrings, Sculptural Oval Dome 14-17mm - Two-Tone 16 mm (outer diameter)",ring,stainless steel,,,,,unisex,,1,3.77,USD,https://jewena.com/static/products/fd/JW-7C03B3E2/v7_d9c40cc6.webp,https://jewena.com/products/sculptural-oval-dome-hinged-hoop-earrings?variant=JW-7C03B3E2-08,Jewena,external_reference,true
JW-7C03B3E2-09,"Stainless Steel Hoop Earrings, Sculptural Oval Dome 14-17mm - Two-Tone 17 mm (outer diameter)",ring,stainless steel,,,,,unisex,,1,3.77,USD,https://jewena.com/static/products/fd/JW-7C03B3E2/v8_1653e2a7.webp,https://jewena.com/products/sculptural-oval-dome-hinged-hoop-earrings?variant=JW-7C03B3E2-09,Jewena,external_reference,true
JW-3AE96EF1-01,"Stainless Steel Hoop Earrings, Hammered 18K Gold-Plated Huggie - Gold 8 mm (inner diameter)",ring,stainless steel,gold-plated,,,,unisex,,1,1.86,USD,https://jewena.com/static/products/77/JW-3AE96EF1/v0_3c8f07a0.webp,https://jewena.com/products/hammered-18k-gold-plated-huggie-hoop-earrings?variant=JW-3AE96EF1-01,Jewena,external_reference,true
JW-3AE96EF1-02,"Stainless Steel Hoop Earrings, Hammered 18K Gold-Plated Huggie - Gold 10 mm (inner diameter)",ring,stainless steel,gold-plated,,,,unisex,,1,1.86,USD,https://jewena.com/static/products/77/JW-3AE96EF1/v1_f6ca6e65.webp,https://jewena.com/products/hammered-18k-gold-plated-huggie-hoop-earrings?variant=JW-3AE96EF1-02,Jewena,external_reference,true
JW-3AE96EF1-03,"Stainless Steel Hoop Earrings, Hammered 18K Gold-Plated Huggie - Gold 12 mm (inner diameter)",ring,stainless steel,gold-plated,,,,unisex,,1,1.86,USD,https://jewena.com/static/products/77/JW-3AE96EF1/v2_61a34007.webp,https://jewena.com/products/hammered-18k-gold-plated-huggie-hoop-earrings?variant=JW-3AE96EF1-03,Jewena,external_reference,true
JW-3AE96EF1-04,"Stainless Steel Hoop Earrings, Hammered 18K Gold-Plated Huggie - Silver 8 mm (inner diameter)",ring,stainless steel,gold-plated,,,,unisex,,1,1.74,USD,https://jewena.com/static/products/77/JW-3AE96EF1/v3_62821991.webp,https://jewena.com/products/hammered-18k-gold-plated-huggie-hoop-earrings?variant=JW-3AE96EF1-04,Jewena,external_reference,true
JW-3AE96EF1-05,"Stainless Steel Hoop Earrings, Hammered 18K Gold-Plated Huggie - Silver 10 mm (inner diameter)",ring,stainless steel,gold-plated,,,,unisex,,1,1.74,USD,https://jewena.com/static/products/77/JW-3AE96EF1/v4_f6ca6e65.webp,https://jewena.com/products/hammered-18k-gold-plated-huggie-hoop-earrings?variant=JW-3AE96EF1-05,Jewena,external_reference,true
JW-3AE96EF1-06,"Stainless Steel Hoop Earrings, Hammered 18K Gold-Plated Huggie - Silver 12 mm (inner diameter)",ring,stainless steel,gold-plated,,,,unisex,,1,1.74,USD,https://jewena.com/static/products/77/JW-3AE96EF1/v5_61a34007.webp,https://jewena.com/products/hammered-18k-gold-plated-huggie-hoop-earrings?variant=JW-3AE96EF1-06,Jewena,external_reference,true
JW-FB386E2D-01,Botanical Stainless Steel Chip-Bead Flower PVD Necklace - Purple Resin Flower Crystal 40 + 5 cm,necklace,stainless steel,PVD,,,,unisex,,1,5.85,USD,https://jewena.com/static/products/74/JW-FB386E2D/v0_8171eece.webp,https://jewena.com/products/botanical-stainless-steel-chip-bead-flower-necklace?variant=JW-FB386E2D-01,Jewena,external_reference,true
JW-FB386E2D-02,Botanical Stainless Steel Chip-Bead Flower PVD Necklace - Pink Resin Flower Crystal 40 + 5 cm,necklace,stainless steel,PVD,,,,unisex,,1,5.85,USD,https://jewena.com/static/products/74/JW-FB386E2D/v1_15986b48.webp,https://jewena.com/products/botanical-stainless-steel-chip-bead-flower-necklace?variant=JW-FB386E2D-02,Jewena,external_reference,true
JW-0F8D8099-01,Seashell 18K Gold PVD Stainless Steel Pearl-Effect Charm Necklace - Silver Seashell Starfish,necklace,stainless steel,PVD,,,,unisex,,1,6.57,USD,https://jewena.com/static/products/ad/JW-0F8D8099/v0_c182a29d.webp,https://jewena.com/products/seashell-18k-gold-plated-pearl-effect-charm-necklace?variant=JW-0F8D8099-01,Jewena,external_reference,true
JW-0F8D8099-02,Seashell 18K Gold PVD Stainless Steel Pearl-Effect Charm Necklace - Gold Seashell Starfish,necklace,stainless steel,PVD,,,,unisex,,1,7.84,USD,https://jewena.com/static/products/ad/JW-0F8D8099/v1_370c3098.webp,https://jewena.com/products/seashell-18k-gold-plated-pearl-effect-charm-necklace?variant=JW-0F8D8099-02,Jewena,external_reference,true
JW-4635BC8C-01,"Stainless Steel Hoop Earrings, Polished Rounded Huggie 8-16mm - Gold 8 mm Inner Diameter",ring,stainless steel,polished,,,,unisex,,1,2.1,USD,https://jewena.com/static/products/95/JW-4635BC8C/v0_c94c95f9.webp,https://jewena.com/products/polished-rounded-hinged-huggie-hoop-earrings?variant=JW-4635BC8C-01,Jewena,external_reference,true
JW-4635BC8C-02,"Stainless Steel Hoop Earrings, Polished Rounded Huggie 8-16mm - Gold 10 mm Inner Diameter",ring,stainless steel,polished,,,,unisex,,1,2.1,USD,https://jewena.com/static/products/95/JW-4635BC8C/v1_f3c0e923.webp,https://jewena.com/products/polished-rounded-hinged-huggie-hoop-earrings?variant=JW-4635BC8C-02,Jewena,external_reference,true
JW-4635BC8C-03,"Stainless Steel Hoop Earrings, Polished Rounded Huggie 8-16mm - Gold 12 mm Inner Diameter",ring,stainless steel,polished,,,,unisex,,1,2.1,USD,https://jewena.com/static/products/95/JW-4635BC8C/v2_7069b10b.webp,https://jewena.com/products/polished-rounded-hinged-huggie-hoop-earrings?variant=JW-4635BC8C-03,Jewena,external_reference,true
JW-4635BC8C-04,"Stainless Steel Hoop Earrings, Polished Rounded Huggie 8-16mm - Gold 14 mm Inner Diameter",ring,stainless steel,polished,,,,unisex,,1,2.1,USD,https://jewena.com/static/products/95/JW-4635BC8C/v3_4c0cfe9f.webp,https://jewena.com/products/polished-rounded-hinged-huggie-hoop-earrings?variant=JW-4635BC8C-04,Jewena,external_reference,true
JW-4635BC8C-05,"Stainless Steel Hoop Earrings, Polished Rounded Huggie 8-16mm - Gold 16 mm Inner Diameter",ring,stainless steel,polished,,,,unisex,,1,2.1,USD,https://jewena.com/static/products/95/JW-4635BC8C/v4_dd1e7242.webp,https://jewena.com/products/polished-rounded-hinged-huggie-hoop-earrings?variant=JW-4635BC8C-05,Jewena,external_reference,true
JW-4635BC8C-06,"Stainless Steel Hoop Earrings, Polished Rounded Huggie 8-16mm - Black 8 mm Inner Diameter",ring,stainless steel,polished,,,,unisex,,1,2.2,USD,https://jewena.com/static/products/95/JW-4635BC8C/v5_2957cd34.webp,https://jewena.com/products/polished-rounded-hinged-huggie-hoop-earrings?variant=JW-4635BC8C-06,Jewena,external_reference,true
JW-4635BC8C-07,"Stainless Steel Hoop Earrings, Polished Rounded Huggie 8-16mm - Black 10 mm Inner Diameter",ring,stainless steel,polished,,,,unisex,,1,2.2,USD,https://jewena.com/static/products/95/JW-4635BC8C/v6_0f543754.webp,https://jewena.com/products/polished-rounded-hinged-huggie-hoop-earrings?variant=JW-4635BC8C-07,Jewena,external_reference,true
JW-4635BC8C-08,"Stainless Steel Hoop Earrings, Polished Rounded Huggie 8-16mm - Black 12 mm Inner Diameter",ring,stainless steel,polished,,,,unisex,,1,2.2,USD,https://jewena.com/static/products/95/JW-4635BC8C/v7_b3b3d507.webp,https://jewena.com/products/polished-rounded-hinged-huggie-hoop-earrings?variant=JW-4635BC8C-08,Jewena,external_reference,true
JW-4635BC8C-09,"Stainless Steel Hoop Earrings, Polished Rounded Huggie 8-16mm - Black 14 mm Inner Diameter",ring,stainless steel,polished,,,,unisex,,1,2.2,USD,https://jewena.com/static/products/95/JW-4635BC8C/v8_73e4a401.webp,https://jewena.com/products/polished-rounded-hinged-huggie-hoop-earrings?variant=JW-4635BC8C-09,Jewena,external_reference,true
JW-4635BC8C-10,"Stainless Steel Hoop Earrings, Polished Rounded Huggie 8-16mm - Black 16 mm Inner Diameter",ring,stainless steel,polished,,,,unisex,,1,2.2,USD,https://jewena.com/static/products/95/JW-4635BC8C/v9_c3738140.webp,https://jewena.com/products/polished-rounded-hinged-huggie-hoop-earrings?variant=JW-4635BC8C-10,Jewena,external_reference,true
JW-4635BC8C-11,"Stainless Steel Hoop Earrings, Polished Rounded Huggie 8-16mm - Rainbow 8 mm Inner Diameter",ring,stainless steel,polished,,,,unisex,,1,2.2,USD,https://jewena.com/static/products/95/JW-4635BC8C/v10_2957cd34.webp,https://jewena.com/products/polished-rounded-hinged-huggie-hoop-earrings?variant=JW-4635BC8C-11,Jewena,external_reference,true
JW-4635BC8C-12,"Stainless Steel Hoop Earrings, Polished Rounded Huggie 8-16mm - Rainbow 10 mm Inner Diameter",ring,stainless steel,polished,,,,unisex,,1,2.2,USD,https://jewena.com/static/products/95/JW-4635BC8C/v11_0f543754.webp,https://jewena.com/products/polished-rounded-hinged-huggie-hoop-earrings?variant=JW-4635BC8C-12,Jewena,external_reference,true
JW-4635BC8C-13,"Stainless Steel Hoop Earrings, Polished Rounded Huggie 8-16mm - Rainbow 12 mm Inner Diameter",ring,stainless steel,polished,,,,unisex,,1,2.2,USD,https://jewena.com/static/products/95/JW-4635BC8C/v12_765a600e.webp,https://jewena.com/products/polished-rounded-hinged-huggie-hoop-earrings?variant=JW-4635BC8C-13,Jewena,external_reference,true
JW-4635BC8C-14,"Stainless Steel Hoop Earrings, Polished Rounded Huggie 8-16mm - Rainbow 14 mm Inner Diameter",ring,stainless steel,polished,,,,unisex,,1,2.2,USD,https://jewena.com/static/products/95/JW-4635BC8C/v13_ee280991.webp,https://jewena.com/products/polished-rounded-hinged-huggie-hoop-earrings?variant=JW-4635BC8C-14,Jewena,external_reference,true
JW-4635BC8C-15,"Stainless Steel Hoop Earrings, Polished Rounded Huggie 8-16mm - Rainbow 16 mm Inner Diameter",ring,stainless steel,polished,,,,unisex,,1,2.2,USD,https://jewena.com/static/products/95/JW-4635BC8C/v14_c0af1c57.webp,https://jewena.com/products/polished-rounded-hinged-huggie-hoop-earrings?variant=JW-4635BC8C-15,Jewena,external_reference,true
JW-4635BC8C-16,"Stainless Steel Hoop Earrings, Polished Rounded Huggie 8-16mm - Silver 8 mm Inner Diameter",ring,stainless steel,polished,,,,unisex,,1,1.89,USD,https://jewena.com/static/products/95/JW-4635BC8C/v15_936a9a1e.webp,https://jewena.com/products/polished-rounded-hinged-huggie-hoop-earrings?variant=JW-4635BC8C-16,Jewena,external_reference,true
JW-4635BC8C-17,"Stainless Steel Hoop Earrings, Polished Rounded Huggie 8-16mm - Silver 10 mm Inner Diameter",ring,stainless steel,polished,,,,unisex,,1,1.89,USD,https://jewena.com/static/products/95/JW-4635BC8C/v16_2ec88839.webp,https://jewena.com/products/polished-rounded-hinged-huggie-hoop-earrings?variant=JW-4635BC8C-17,Jewena,external_reference,true
JW-4635BC8C-18,"Stainless Steel Hoop Earrings, Polished Rounded Huggie 8-16mm - Silver 12 mm Inner Diameter",ring,stainless steel,polished,,,,unisex,,1,1.89,USD,https://jewena.com/static/products/95/JW-4635BC8C/v17_7069b10b.webp,https://jewena.com/products/polished-rounded-hinged-huggie-hoop-earrings?variant=JW-4635BC8C-18,Jewena,external_reference,true
JW-4635BC8C-19,"Stainless Steel Hoop Earrings, Polished Rounded Huggie 8-16mm - Silver 14 mm Inner Diameter",ring,stainless steel,polished,,,,unisex,,1,1.89,USD,https://jewena.com/static/products/95/JW-4635BC8C/v18_4c0cfe9f.webp,https://jewena.com/products/polished-rounded-hinged-huggie-hoop-earrings?variant=JW-4635BC8C-19,Jewena,external_reference,true
JW-4635BC8C-20,"Stainless Steel Hoop Earrings, Polished Rounded Huggie 8-16mm - Silver 16 mm Inner Diameter",ring,stainless steel,polished,,,,unisex,,1,1.89,USD,https://jewena.com/static/products/95/JW-4635BC8C/v19_dd1e7242.webp,https://jewena.com/products/polished-rounded-hinged-huggie-hoop-earrings?variant=JW-4635BC8C-20,Jewena,external_reference,true
JW-9BFA15DC-01,Layered Shell Pearl Bead 18K Gold PVD Stainless Steel Jewelry Set - Gold A 16+5 cm,jewelry,stainless steel,PVD,,,,unisex,,1,3.46,USD,https://jewena.com/static/products/cd/JW-9BFA15DC/v0_895cda98.webp,https://jewena.com/products/layered-shell-pearl-bead-18k-gold-plated-jewelry-set?variant=JW-9BFA15DC-01,Jewena,external_reference,true
JW-9BFA15DC-02,Layered Shell Pearl Bead 18K Gold PVD Stainless Steel Jewelry Set - Gold B 16+5 cm,jewelry,stainless steel,PVD,,,,unisex,,1,3.54,USD,https://jewena.com/static/products/cd/JW-9BFA15DC/v1_eeecd914.webp,https://jewena.com/products/layered-shell-pearl-bead-18k-gold-plated-jewelry-set?variant=JW-9BFA15DC-02,Jewena,external_reference,true
JW-9BFA15DC-03,Layered Shell Pearl Bead 18K Gold PVD Stainless Steel Jewelry Set - Silver A 16+5 cm,jewelry,stainless steel,PVD,,,,unisex,,1,3.06,USD,https://jewena.com/static/products/cd/JW-9BFA15DC/v2_63009033.webp,https://jewena.com/products/layered-shell-pearl-bead-18k-gold-plated-jewelry-set?variant=JW-9BFA15DC-03,Jewena,external_reference,true
JW-9BFA15DC-04,Layered Shell Pearl Bead 18K Gold PVD Stainless Steel Jewelry Set - Silver B 16+5 cm,jewelry,stainless steel,PVD,,,,unisex,,1,3.06,USD,https://jewena.com/static/products/cd/JW-9BFA15DC/v3_4cc2b360.webp,https://jewena.com/products/layered-shell-pearl-bead-18k-gold-plated-jewelry-set?variant=JW-9BFA15DC-04,Jewena,external_reference,true
JW-9BFA15DC-05,Layered Shell Pearl Bead 18K Gold PVD Stainless Steel Jewelry Set - Silver 37+5 cm,jewelry,stainless steel,PVD,,,,unisex,,1,5.38,USD,https://jewena.com/static/products/cd/JW-9BFA15DC/v4_ea13686f.webp,https://jewena.com/products/layered-shell-pearl-bead-18k-gold-plated-jewelry-set?variant=JW-9BFA15DC-05,Jewena,external_reference,true
JW-9BFA15DC-06,Layered Shell Pearl Bead 18K Gold PVD Stainless Steel Jewelry Set - Gold 37+5 cm,jewelry,stainless steel,PVD,,,,unisex,,1,5.85,USD,https://jewena.com/static/products/cd/JW-9BFA15DC/v5_505b40ee.webp,https://jewena.com/products/layered-shell-pearl-bead-18k-gold-plated-jewelry-set?variant=JW-9BFA15DC-06,Jewena,external_reference,true
JW-545C85FB-02,Beaded Stainless Steel Bezel CZ Hoop Earrings & Ring PVD Jewelry Set - Silver Hoop,ring,stainless steel,PVD,,,,unisex,,1,5.02,USD,https://jewena.com/static/products/f7/JW-545C85FB/v1_0ede4b34.webp,https://jewena.com/products/beaded-bezel-cz-hoop-earrings-ring-jewelry-set?variant=JW-545C85FB-02,Jewena,external_reference,true
JW-545C85FB-03,Beaded Stainless Steel Bezel CZ Hoop Earrings & Ring PVD Jewelry Set - Gold Size,ring,stainless steel,PVD,,,,unisex,,1,3.23,USD,https://jewena.com/static/products/f7/JW-545C85FB/v2_77cbda11.webp,https://jewena.com/products/beaded-bezel-cz-hoop-earrings-ring-jewelry-set?variant=JW-545C85FB-03,Jewena,external_reference,true
JW-545C85FB-04,Beaded Stainless Steel Bezel CZ Hoop Earrings & Ring PVD Jewelry Set - Silver Size,ring,stainless steel,PVD,,,,unisex,,1,2.75,USD,https://jewena.com/static/products/f7/JW-545C85FB/v3_246ac5d9.webp,https://jewena.com/products/beaded-bezel-cz-hoop-earrings-ring-jewelry-set?variant=JW-545C85FB-04,Jewena,external_reference,true
JW-A9BCECA2-01,Pressed Rose 18K Gold PVD Stainless Steel Bead Choker Necklace - Blue Resin Flower Single-Layer Crystal 40+5 cm,necklace,stainless steel,PVD,,,,unisex,,1,6.57,USD,https://jewena.com/static/products/6b/JW-A9BCECA2/v0_2cb4bc99.webp,https://jewena.com/products/pressed-rose-18k-gold-plated-bead-choker-necklace?variant=JW-A9BCECA2-01,Jewena,external_reference,true
JW-A9BCECA2-02,Pressed Rose 18K Gold PVD Stainless Steel Bead Choker Necklace - Red Resin Flower Double-Layer Crystal 40+5 cm,necklace,stainless steel,PVD,,,,unisex,,1,7.64,USD,https://jewena.com/static/products/6b/JW-A9BCECA2/v1_82e6b1ac.webp,https://jewena.com/products/pressed-rose-18k-gold-plated-bead-choker-necklace?variant=JW-A9BCECA2-02,Jewena,external_reference,true
JW-A9BCECA2-03,Pressed Rose 18K Gold PVD Stainless Steel Bead Choker Necklace - White Resin Flower Single-Layer Crystal 40+5 cm,necklace,stainless steel,PVD,,,,unisex,,1,6.57,USD,https://jewena.com/static/products/6b/JW-A9BCECA2/v2_23f7a387.webp,https://jewena.com/products/pressed-rose-18k-gold-plated-bead-choker-necklace?variant=JW-A9BCECA2-03,Jewena,external_reference,true
JW-3D36D4D6-01,Delicate Bezel CZ Station Stainless Steel PVD Jewelry Set - Gold Black CZ 41+5 cm,jewelry,stainless steel,PVD,,,,unisex,,1,5.85,USD,https://jewena.com/static/products/de/JW-3D36D4D6/v0_8fa458e7.webp,https://jewena.com/products/delicate-bezel-cz-station-stainless-steel-jewelry-set?variant=JW-3D36D4D6-01,Jewena,external_reference,true
JW-3D36D4D6-02,Delicate Bezel CZ Station Stainless Steel PVD Jewelry Set - Gold Clear CZ 41+5 cm,jewelry,stainless steel,PVD,,,,unisex,,1,5.85,USD,https://jewena.com/static/products/de/JW-3D36D4D6/v1_bc7ff04a.webp,https://jewena.com/products/delicate-bezel-cz-station-stainless-steel-jewelry-set?variant=JW-3D36D4D6-02,Jewena,external_reference,true
JW-3D36D4D6-03,Delicate Bezel CZ Station Stainless Steel PVD Jewelry Set - Gold Green CZ 41+5 cm,jewelry,stainless steel,PVD,,,,unisex,,1,5.85,USD,https://jewena.com/static/products/de/JW-3D36D4D6/v2_a9312590.webp,https://jewena.com/products/delicate-bezel-cz-station-stainless-steel-jewelry-set?variant=JW-3D36D4D6-03,Jewena,external_reference,true
JW-3D36D4D6-04,Delicate Bezel CZ Station Stainless Steel PVD Jewelry Set - Gold Red CZ 41+5 cm,jewelry,stainless steel,PVD,,,,unisex,,1,5.85,USD,https://jewena.com/static/products/de/JW-3D36D4D6/v3_2dab1e0e.webp,https://jewena.com/products/delicate-bezel-cz-station-stainless-steel-jewelry-set?variant=JW-3D36D4D6-04,Jewena,external_reference,true
